danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_uri,name,mode_major,mode_minor
0.53,0.688,9,-7.482,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,4,6QL8FAYTbw1IFGRQb6SWud,Sleepless,0,1
0.769,0.569,1,-5.591,0.0786,0.0737,0.0,0.0571,0.612,146.062,4,1cZlBZwnwGPtYeRIeQcoFh,wonderful,0,1
0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,4,6gBFPUFcJLzWGx4lenP6h2,goosebumps,1,0
0.688,0.658,1,-4.155,0.0695,0.105,1.89e-06,0.335,0.28,75.615,4,7pas6O1LYbaeChEFQBhPFU,coordinate,1,0
0.886,0.427,6,-10.028,0.145,0.0312,0.00099,0.0906,0.23,108.034,4,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),1,0
0.818,0.93,11,-2.982,0.247,0.33,0.0,0.658,0.831,113.988,4,7os7Ce1QfpEcYqIYP7yKUY,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",1,0
0.688,0.775,0,-7.363,0.101,0.0158,0.0,0.369,0.594,134.004,4,6WYLTRkDw5PZj9vzI6Vnjq,Get up on My Level,1,0
0.449,0.585,5,-6.762,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,4,6nek1Nin9q48AVZcWs9e9D,Paradise,1,0
0.709,0.362,11,-9.814,0.055,0.157,0.0,0.109,0.113,122.043,4,0PXp9QxBfSKGGpWUNaws2X,Drama (feat. Drake),1,0
0.567,0.587,9,-5.626,0.0417,0.867,0.0,0.13,0.572,83.046,4,2fmqPLRFdJNPhLU3b2NSFp,Glory (From the Motion Picture Selma),0,1
0.262,0.466,2,-9.785,0.0341,0.0621,0.0273,0.0913,0.254,85.522,1,5VwKEmrYEN5eAPvWqrrKS2,Awake My Soul,1,0
0.486,0.382,0,-11.206,0.0285,0.364,0.246,0.0644,0.0667,135.838,4,3Gse8VqzTWCrujPV1ubfCD,Hot Gates,1,0
0.481,0.766,1,-5.208,0.0334,0.0103,0.0067,0.302,0.436,131.143,4,2JHBMVs8E7bJJBLkXpKgHn,I Will Wait,1,0
0.526,0.786,0,-5.77,0.043,0.00457,0.00256,0.0862,0.598,144.12,4,3e6s8Z4MRSNgvNhVvpuUiw,Ditmas,1,0
0.4,0.564,10,-7.444,0.0523,0.693,0.0,0.0863,0.483,99.269,4,1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,1,0
0.545,0.65,7,-5.853,0.0315,0.00308,7.98e-06,0.122,0.121,143.937,4,7sG2bWi2eDtvX9vX8yC1Gn,Inside Out,0,1
0.662,0.586,0,-8.821,0.0307,0.097,0.00272,0.115,0.296,90.0,4,2rizacJSyD9S1IQUxUxnsK,All We Know,1,0
0.757,0.367,5,-5.759,0.0354,0.736,0.0,0.157,0.681,96.008,4,6CQaVuICm1WVXyy3SZ5jEI,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",0,1
0.54,0.253,5,-14.274,0.032,0.837,0.00139,0.117,0.32,171.949,4,01NSrsQkOZ3PgRcGLGrOT5,Winter Song,1,0
0.794,0.605,4,-12.964,0.0396,0.0926,2.59e-06,0.0455,0.959,127.1,4,0NBrKaZeAXceFQTNJyuxZv,Uncle Sam,1,0
0.774,0.431,1,-8.407,0.346,0.000146,1.99e-05,0.112,0.353,201.843,4,49ySwzAyvxcNXOkOP6ZB1L,The Motto,1,0
0.415,0.733,2,-8.585,0.426,0.383,0.916,0.0659,0.0946,81.199,4,4hXUEliEQpNmQfvwlPjgSe,Helix,0,1
0.531,0.684,6,-4.718,0.0557,0.28,0.000307,0.092,0.374,71.049,4,518jjSIh6TgdMpIaDiJEsI,Tiny Cities (feat. Beck),1,0
0.255,0.43,9,-12.564,0.0322,0.546,1.87e-05,0.188,0.546,164.267,4,2xYlyywNgefLCRDG8hlxZq,"Take Me Home, Country Roads - Rerecorded",1,0
0.418,0.794,11,-4.973,0.0816,0.08,0.0,0.329,0.178,129.434,4,5PnBpKOVvQxeFvXVNYSoxs,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",1,0
0.883,0.616,0,-7.218,0.274,0.014,1.48e-06,0.0967,0.482,141.969,4,1BSA5I386L2IAmFQURYjIz,"Guwop (feat. Quavo, Offset and Young Scooter)",0,1
0.577,0.756,2,-5.82,0.115,0.159,0.000232,0.249,0.663,176.75,4,5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,1,0
0.496,0.238,1,-11.026,0.0301,0.958,0.0109,0.0875,0.349,175.96,4,78DwRIo6Vj6wqteyerGetr,The Heart of Life,1,0
0.786,0.583,0,-7.415,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,4,2IGr3q6ljcpLvHDFLtI0yW,Look Alive,1,0
0.539,0.679,11,-6.871,0.0921,0.199,0.626,0.356,0.196,99.881,4,7x3mQ3A38vsgv4uOYZqtle,Wall Fuck,0,1
0.601,0.649,8,-4.931,0.0825,0.326,5.36e-05,0.0947,0.253,116.052,4,3waPeaG7cBwGYsXC4EEsQa,Numb & Getting Colder (feat. Kucka),1,0
0.598,0.532,3,-6.833,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,4,4sQMalN597HdggTu196aL0,Say It (feat. Tove Lo),0,1
0.616,0.623,9,-7.233,0.308,0.501,7.5e-06,0.243,0.458,143.888,4,11eVz92Nm7b2CTgA8OJVwp,Never Satisfied,1,0
0.398,0.952,4,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1,0
0.527,0.942,1,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.723,4,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,0,1
0.508,0.834,2,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.131,4,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,1,0
0.46,0.314,6,-10.158,0.0267,0.699,4.03e-06,0.122,0.216,90.014,4,5o4znEHwozOHIgHoWAllnr,Mama's Gun,0,1
0.698,0.664,7,-7.828,0.0778,0.121,0.00131,0.331,0.623,96.001,4,5C5gvDZsl6d8bh89URfKHr,Pork Soda,1,0
0.699,0.67,1,-6.219,0.0347,0.0147,0.22,0.356,0.556,111.988,4,32zkKx35Et6A515oZKxDkD,Life Itself,1,0
0.623,0.661,9,-7.0,0.1,0.0212,0.000229,0.267,0.63,151.97,4,37adYGaYaAWTGhBaOzX4Fh,Take A Slice,1,0
0.55,0.518,1,-8.949,0.0246,0.0162,0.0286,0.114,0.233,165.033,4,6prvUr8l3t7x5GY7heQb5w,Agnes,0,1
0.681,0.701,9,-6.336,0.0767,0.106,0.0,0.208,0.398,139.952,4,4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,1,0
0.742,0.289,5,-7.833,0.115,0.543,4.57e-05,0.228,0.71,147.986,4,4vcoNCrTtunmJ9q8srpVly,Season 2 Episode 3,0,1
0.648,0.718,9,-7.765,0.0298,0.129,0.00156,0.112,0.785,96.017,4,1LPGwuFgIzbJoShfDdw7MY,Youth,0,1
0.689,0.338,11,-7.634,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,4,0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,0,1
0.645,0.713,6,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,4,2Z8WuEywRWYTKe1NybPQEW,Ride,1,0
0.532,0.869,11,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,4,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,1,0
0.732,0.396,4,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4,6i0V12jOa3mr6uu4WYhUBr,Heathens,0,1
0.567,0.512,0,-8.831,0.0357,0.547,0.0,0.296,0.334,130.269,4,5fgkjhICZnqFctrV0AyuQD,Walking in Memphis,1,0
0.511,0.596,0,-6.56,0.224,0.53,0.0,0.0798,0.554,158.063,4,6fTdcGsjxlAD9PSkoPaLMX,Sunday Candy,1,0
0.284,0.45,11,-10.259,0.0328,0.954,0.0161,0.174,0.367,110.362,4,5lyOBYJo5TrkZTz2p9Zmh6,"Aaja Re O Mere Dilbar Aaja - From ""Noorie""",0,1
0.329,0.477,2,-11.15,0.0591,0.815,0.0,0.138,0.656,100.067,4,78Ol4XlFKrh2My3fmQMJ5m,"Chandni Tu Hai Kahan - From ""Faasle""",1,0
0.489,0.595,5,-4.783,0.0275,0.921,0.000136,0.235,0.49,111.839,4,4uvApMOe1tNyhGdQaYqXGR,"Dikhai Diye Yun - From ""Bazaar""",0,1
0.516,0.46,5,-11.782,0.0368,0.798,2.68e-05,0.112,0.5,107.643,4,0InjCndAleLu6OMOQXUzaq,"In Ankhon Ki Masti - From ""Umrao Jaan""",1,0
0.472,0.24,0,-18.975,0.0447,0.863,4.88e-06,0.121,0.518,136.932,3,3xNhdXk8p6WpHIoNzpuoDL,"Is Nadi Ko Mera - From ""Chashm E Buddoor""",1,0
0.38,0.389,1,-11.891,0.0319,0.934,2.45e-05,0.164,0.444,85.746,4,68YThhUbqmuBqbARPXCSiL,"Kahan Se Aaye Badra - From ""Chashm E Buddoor""",0,1
0.588,0.369,5,-13.823,0.0312,0.949,0.0204,0.408,0.535,98.92,4,7stU4zPZIFbuK0pUDgx3yy,"Pyar Mujh Se Jo Kiya - From ""Saath Saath""",1,0
0.354,0.272,2,-13.642,0.0295,0.907,0.612,0.0848,0.263,90.566,4,3t2EJ48F9lFeV6rp3UghRN,"Tum Ko Dekha To Yeh Khayal Aaya - From ""Saath Saath""",1,0
0.378,0.403,7,-9.443,0.0346,0.98,0.00103,0.229,0.366,140.214,3,5IMORFafKnFogpt7Dysn7Z,"Yeh Qaafile Yaadon Ke - From ""Faasle""",0,1
0.668,0.626,7,-7.304,0.0307,0.508,0.0,0.337,0.799,119.41,3,4Ab3KckWIDzr2ilXTxyjnZ,"Yeh Tera Ghar Yeh Mera Ghar - From ""Saath Saath""",1,0
0.675,0.811,2,-7.45,0.0323,0.472,5.94e-06,0.0492,0.844,133.894,4,3DBVtnyVhc0WGT51K28TC9,Movin' Out (Anthony's Song),0,1
0.668,0.672,9,-10.79,0.3,0.581,1.09e-06,0.0403,0.613,115.767,4,1iDcKYNvo6gglrOG6lvnHL,Sympathy For The Devil,1,0
0.594,0.635,7,-6.192,0.0295,0.0953,7.05e-05,0.0917,0.807,104.507,4,1zxZ8lz2mJspMvRrEd9sWT,Anywhere,1,0
0.913,0.603,8,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061,4,3GZD6HmiNUhxXYf8Gch723,Lost,1,0
0.4,0.65,5,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,4,4QhWbupniDd44EDtnh2bFJ,Pyramids,0,1
0.721,0.339,0,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,4,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,1,0
0.701,0.713,9,-7.026,0.203,0.112,0.0,0.0802,0.463,149.927,4,0ZWz3gOJX54nc3c7enurwC,Just Like Bruddas,0,1
0.897,0.642,2,-8.828,0.0534,0.0219,1.31e-06,0.159,0.291,127.984,4,5suEtW2DUAfvroohjzgatb,Blasé,1,0
0.547,0.56,5,-10.504,0.0421,0.848,8.21e-06,0.07,0.5,92.307,4,2vZgsMsIIJl1Voy5Lf3Svn,Ghar Aaja Pardesi,0,1
0.489,0.575,7,-11.64,0.047,0.533,7.64e-06,0.238,0.579,100.212,4,6lY5R1WkMgA6sLPv07qA3O,Ho Gaya Hai Tujhko to Pyar Sajna,0,1
0.595,0.828,2,-8.642,0.102,0.767,3.11e-06,0.089,0.841,98.732,4,1DBnQsAclYECi8ybpWs1fv,Mehndi Laga Ke Rakhna,0,1
0.606,0.499,7,-11.117,0.053,0.571,4.86e-06,0.122,0.857,114.708,4,6IyQKayBc5dwhaqTNrfNfu,Mere Khwabon Mein,0,1
0.623,0.749,11,-10.703,0.0697,0.694,0.000573,0.116,0.903,106.205,4,7ecOARYmr6qSW3BZgnIApv,Ruk Ja O Dil Deewane,0,1
0.499,0.472,4,-12.879,0.0655,0.689,1.75e-05,0.383,0.812,97.17,4,4SvP7qAGSZxkHIgyLAWgUk,Tujhe Dekha To,0,1
0.606,0.553,0,-12.537,0.0764,0.682,6.93e-05,0.191,0.868,130.657,4,0aedk7g7bYBv2fkbk6hcgN,Zara Sa Jhoom Loon Main,0,1
0.517,0.779,9,-5.005,0.0477,0.0258,0.0,0.0622,0.197,115.206,4,38kjFXYgPvtuXCPbHPMGte,Prey,0,1
0.457,0.573,5,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,4,3TCauNPqFiniaYHBvEVoHG,Beautiful,0,1
0.599,0.733,2,-6.072,0.0415,0.0144,0.0,0.347,0.214,100.0,4,4KH2V5CGcMeWFI7AciTmbZ,Kids,1,0
0.621,0.403,9,-8.211,0.0359,0.58,0.0,0.114,0.634,145.525,4,359krpyCKcFF8SFvqWES9L,Wagon Wheel,1,0
0.506,0.886,11,-3.225,0.0655,0.0916,0.0,0.0734,0.595,143.935,4,03fT3OHB9KyMtGMt2zwqCT,Play It Again,1,0
0.671,0.314,5,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,4,1Tt4sE4pXi57mTD1GCzsqm,Needed Me,0,1
0.748,0.524,8,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,4,7BKLCZ1jbUBVqRi2FVlTVw,Closer,1,0
0.776,0.675,8,-6.224,0.266,0.00196,0.0,0.227,0.271,131.984,4,7jslhIiELQkgW9IHeYNOWE,Big Rings,0,1
0.881,0.546,2,-7.566,0.12,0.00296,4.72e-06,0.226,0.276,140.032,4,0GR7iJLhj80KD5LkA14ZRn,Digital Dash,1,0
0.823,0.49,7,-8.391,0.429,0.0369,1.16e-06,0.0807,0.307,165.949,4,2uTG00P1DkhB97pdITkl2O,Live From The Gutter,1,0
0.788,0.328,0,-9.991,0.392,0.0207,2.53e-06,0.118,0.213,137.85,4,4gowy3WT6D1yhMLgRBlf9C,Change Locations,1,0
0.852,0.553,1,-7.286,0.187,0.0563,0.0,0.332,0.656,142.072,4,27GmP9AWRs744SzKcpJsTZ,Jumpman,1,0
0.556,0.416,0,-9.319,0.369,0.0966,1.19e-05,0.1,0.256,83.726,3,0B5OTb36fzLayn6XQHg5A1,Scholarships,0,1
0.636,0.901,1,-7.094,0.118,0.119,0.0,0.391,0.836,162.994,4,3uulVrxiI7iLTjOBZsaiF8,Donald Trump,0,1
0.705,0.695,11,-3.359,0.113,0.0112,0.0,0.691,0.44,169.987,4,69bDRy5MeWQl1lNeEJQIBE,The Half,1,0
0.691,0.719,6,-8.093,0.0661,0.273,0.0,0.07,0.776,162.058,3,4PuTWhDoQHNKLBlSpI36cJ,440 Volt,1,0
0.896,0.423,8,-7.987,0.44,0.02,0.0,0.182,0.282,132.928,4,7iynYKl5NWdjM1FXTzs6hw,"Slime Shit (feat. Yak Gotti, Duke & Peewee Roscoe)",1,0
0.769,0.632,10,-4.228,0.0537,0.0325,0.0,0.116,0.294,131.932,4,4cg1yakyRSIOjxKM2I7J1q,Digits,0,1
0.823,0.564,1,-6.617,0.116,0.151,0.0,0.122,0.348,131.988,4,7tk5tOCj84jine8kKJkPYs,Memo,1,0
0.959,0.598,8,-5.534,0.0713,0.0358,0.0,0.358,0.408,127.029,4,33JcUj9qQDayKswunZP9ar,Best Friend,1,0
0.844,0.491,10,-8.807,0.17,0.272,0.0,0.111,0.196,91.935,4,6t2eIONH4Sax3R21QWiKNp,Believe Me,0,1
0.621,0.213,2,-13.484,0.0299,0.917,0.0,0.0927,0.231,107.636,4,3rvSyLvBOnLS7WIJNcDhZw,Now Go,0,1
0.678,0.291,4,-10.339,0.0437,0.818,6.08e-05,0.706,0.497,121.092,4,4HqU80xAozomP0XtgxAu6w,Budapest - Live from Spotify Stockholm,1,0
0.336,0.647,6,-7.718,0.039,0.142,0.00616,0.826,0.207,94.948,4,7exdcu9SmgcrZ7hW9ZdcYo,Emmylou - Spotify Sessions,1,0
0.66,0.255,10,-9.79,0.0278,0.799,0.0,0.0797,0.5,103.087,4,6UluzJStuOfZEQXTP3w6R9,Fast Car (feat. Kina Grannis),1,0
0.479,0.545,7,-7.346,0.0688,0.365,0.0,0.0963,0.244,74.897,4,6GmUVqe73u5YRfUUynZK6I,Let Her Go,1,0
0.522,0.428,11,-11.332,0.143,0.235,2.35e-06,0.278,0.399,129.829,4,1gGsNNUfvVMOv4llVMg8Vg,Ps & Qs,0,1
0.562,0.563,8,-5.854,0.209,0.468,0.00227,0.298,0.726,145.487,4,01l4rx3zFW2YSdwXrIROSt,Stay for a While,1,0
0.714,0.555,6,-7.55,0.0459,0.656,0.000289,0.11,0.329,102.971,4,2U6hcDLZHYRSd9Up0mMe9W,Temporary Love,0,1
0.568,0.534,9,-6.508,0.14,0.311,0.0,0.115,0.42,95.004,4,3Uu8nwa9xA9bxCur5g3oJU,Torn,1,0
0.499,0.809,5,-8.751,0.0344,0.00459,0.416,0.224,0.168,140.038,4,4mxNpTSvmKCaQKdWhWnkCz,Low,1,0
0.648,0.733,9,-7.803,0.0306,0.108,0.00473,0.113,0.752,96.003,4,1L8epx3bjOlIKncbJZRUcd,Youth,0,1
0.75,0.462,0,-7.664,0.0779,0.00576,0.545,0.307,0.309,123.865,4,3ctoHckjyd13eBi2IDw2Ip,Seven Nation Army,1,0
0.338,0.787,10,-8.794,0.0791,0.0959,0.0544,0.317,0.38,140.046,4,1bPH5FatX6oilwUGTZDC4e,Civil War,0,1
0.61,0.683,2,-3.879,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,4,3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,0,1
0.587,0.698,1,-8.948,0.0943,0.0152,0.0,0.442,0.0985,133.954,4,712uvW1Vezq8WpQi38v2L9,"Bitch, Don’t Kill My Vibe",1,0
0.779,0.572,6,-9.985,0.378,0.157,0.0,0.246,0.647,135.956,4,2P3SLxeQHPqh8qKB6gtJY2,Poetic Justice,0,1
0.721,0.738,2,-5.682,0.0649,0.00222,0.0,0.224,0.375,135.988,4,6v2eEC9Nr9POe5xPUm8361,Blunt Blowin,1,0
0.612,0.593,1,-6.294,0.458,0.0395,0.0,0.484,0.883,130.583,4,7ty8xCQ2bCocWLGB6IFZ17,Rich As Fuck,1,0
0.779,0.472,11,-7.116,0.218,0.0577,0.0,0.114,0.412,135.051,4,0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,1,0
0.314,0.563,6,-6.81,0.033,0.557,0.00811,0.366,0.0869,76.796,4,2rxp56vVQp1zzumJ0eHLmw,X&Y,0,1
0.485,0.619,5,-7.115,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,4,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,0,1
0.782,0.662,1,-7.243,0.105,0.025,0.0,0.3,0.102,140.051,3,4yEzxeofwQUBcJrZA0KIqV,Uber Everywhere (feat. Travis Scott),1,0
0.923,0.599,6,-4.888,0.238,0.07,1.23e-06,0.0951,0.667,138.024,4,46IdjlVO3EmaMqooXZ1Hcu,"Wat U Mean (Aye, Aye, Aye)",1,0
0.61,0.788,0,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045,4,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,1,0
0.716,0.531,7,-7.355,0.122,0.0703,0.0,0.224,0.344,71.994,4,0AOvNRgl0SMfOibWA5bP8o,Money Trees,1,0
0.546,0.651,1,-7.601,0.3,0.000739,0.0,0.235,0.646,77.878,4,3aGibUHhQyBsyumYHylw0K,Backseat Freestyle,1,0
0.675,0.554,11,-8.388,0.031,0.693,0.0,0.408,0.887,128.529,4,5SKXlfKfhNUyJ3GkpI0ELJ,Wonderful World,1,0
0.769,0.371,0,-8.522,0.0326,0.733,3.73e-05,0.106,0.653,100.001,4,6obMmMuVhvB0VMTZa5EJIP,New Soul,1,0
0.681,0.283,5,-11.496,0.0296,0.781,0.00371,0.114,0.221,111.05,4,1JmLA5HZ7Wp7L8DNctLpUW,Nana,1,0
0.792,0.662,8,-6.516,0.0356,0.53,0.0012,0.0598,0.863,117.012,4,59RNdFA4oFNIvTIvaBxqgQ,Paris,1,0
0.646,0.938,0,-4.735,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,4,316r1KLN0bcmpr7TZcMCXT,The Sound,1,0
0.583,0.654,7,-6.89,0.0472,0.0572,0.00116,0.133,0.191,90.021,4,4p1pxmqtPtPHqWbOd2RgXu,Loving Someone,1,0
0.74,0.51,5,-7.477,0.0242,0.211,0.00951,0.0825,0.528,105.013,4,035QPHPAcqApSGMMcogT45,A Change Of Heart,1,0
0.776,0.707,5,-4.073,0.175,0.222,0.0,0.0852,0.863,99.953,4,5vgdeMt4uKUN2BeltZjoDh,UGH!,0,1
0.551,0.836,10,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,6Uy6K3KdmUdAfelUp0SeXn,Brave,0,1
0.795,0.568,5,-7.817,0.142,0.0541,0.0,0.108,0.478,136.173,4,0B8QzDH7YWih85V5SEMnyJ,Money Longer,0,1
0.776,0.762,0,-4.356,0.216,0.193,0.0,0.18,0.678,120.039,4,55Q46o5adtSobImSKrrlqW,Top,1,0
0.581,0.417,5,-10.239,0.0303,0.138,0.743,0.109,0.232,132.014,4,5TFMIvKuULBNDPKJXnl41M,Hostage,1,0
0.567,0.328,9,-8.033,0.0284,0.189,0.151,0.168,0.378,144.02,4,5ZgtsAfPD9QPZWtV4SnRB0,Amansworld,0,1
0.557,0.586,10,-4.57,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,4,3nAq2hCr1oWsIU54tS98pL,Waves,1,0
0.592,0.403,0,-8.768,0.414,0.62,0.0,0.54,0.391,105.169,4,1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,0,1
0.636,0.57,1,-5.973,0.0571,0.011,0.00204,0.0677,0.0883,168.202,4,1Rq4GtIucW9CAcF8B6PAbW,I Serve the Base,1,0
0.729,0.672,7,-6.749,0.282,0.0265,0.0,0.244,0.595,159.903,4,20fAoPjfYltmd3K3bO7gbt,Stick Talk,1,0
0.769,0.534,4,-6.502,0.0478,0.584,0.0,0.138,0.123,130.022,4,1RxR1IwTzgPlBcLn61LT1u,Colossal,0,1
0.758,0.482,6,-11.202,0.168,0.148,6.88e-06,0.135,0.0977,111.896,4,2onCHFrhTinyUc6OawwU4Z,Rich $ex,0,1
0.704,0.431,8,-7.893,0.131,0.185,0.0972,0.249,0.346,146.003,4,2KBzUcKeNdsujWiK3djHvd,Blood On the Money,1,0
0.625,0.667,1,-5.875,0.131,0.754,0.954,0.135,0.0805,80.046,4,1yCVsVH2hQ72SxNI8QTDaB,The Percocet & Stripper Joint,1,0
0.875,0.381,5,-7.176,0.379,0.207,4.87e-06,0.104,0.318,100.014,4,2depzNvnAgMFKYnm3moXIc,Kno The Meaning,0,1
0.874,0.568,11,-5.896,0.224,0.0698,1.38e-05,0.149,0.46,139.995,4,49zD0wr2S3d0lZPib0K4e1,F*ck Up Some Commas,0,1
0.813,0.453,1,-6.941,0.338,0.0933,0.0,0.14,0.191,161.997,4,5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At,1,0
0.637,0.521,1,-7.437,0.11,0.337,0.00786,0.33,0.0781,139.963,4,7sGZDsOCYpvqkIv8eH4jOG,Slave Master,1,0
0.842,0.587,7,-6.677,0.069,0.00941,0.000337,0.111,0.135,145.016,4,7givkGZW1cwM8MJYzMd2Na,Ain't No Time,0,1
0.744,0.735,6,-4.004,0.113,0.0324,0.0,0.487,0.397,142.017,4,0Due109sq8Ld9G5xkWRubf,Maybach,1,0
0.498,0.604,10,-5.197,0.243,0.0264,0.0,0.224,0.38,137.889,4,3IMZ6j3mlRQYsatEuzt0Y3,Lil Haiti Baby,0,1
0.695,0.722,8,-4.013,0.0476,0.0476,0.0,0.323,0.238,119.988,4,4O0qHBvIV8yHOcPkGJUUIZ,Lie to Me,0,1
0.722,0.331,8,-7.789,0.0725,0.337,0.283,0.146,0.102,143.974,4,7EiZI6JVHllARrX9PUvAdX,Low Life,1,0
0.692,0.733,2,-6.012,0.0313,0.43,2.35e-06,0.351,0.419,109.989,4,1ANYHWUz5NqPu2EBALGK9Z,Fly Shit Only,1,0
0.699,0.601,0,-6.48,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,4,6olUplztLFFfU7fMYmFXOP,Sober,1,0
0.544,0.869,5,-8.363,0.0836,0.0746,1.27e-05,0.102,0.0647,104.622,4,7jWgkIrTDiB3vF8dm5AUyQ,Pop Thieves (Make It Feel Good),0,1
0.868,0.636,5,-5.691,0.0391,0.233,0.0125,0.112,0.304,109.954,4,7b9h63I7EafcW2pVS9pcUr,Retro [ROUGH],0,1
0.738,0.718,8,-5.905,0.0606,0.00725,0.0,0.127,0.491,100.055,4,1Xi28qSSoARTXiqMwb8Srg,The Palisades,1,0
0.46,0.768,9,-5.827,0.193,0.0176,0.0,0.0661,0.6,150.061,4,3L6S3Px2rdU0HprDo2Famq,Poke,0,1
0.531,0.544,0,-8.615,0.462,0.308,1.89e-06,0.0835,0.398,131.921,4,3ZLyt2ndLFBh148XRYjYYZ,All We Got (feat. Kanye West & Chicago Children's Choir),0,1
0.652,0.795,11,-5.192,0.174,0.156,0.0,0.123,0.788,135.018,4,0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),0,1
0.693,0.426,8,-12.476,0.302,0.675,1.03e-05,0.115,0.477,144.796,4,2fl0B0OaXjWbjHCQFx2O8W,Summer Friends (feat. Jeremih & Francis & The Lights),1,0
0.714,0.343,10,-7.641,0.38,0.723,5.48e-06,0.102,0.372,72.348,4,2VQc9orzwE6a5qFfy54P6e,Blessings (feat. Jamila Woods),1,0
0.461,0.293,6,-9.52,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,4,6m9qPYXmhge2QhBLfFKnVF,Same Drugs,1,0
0.838,0.43,1,-5.868,0.281,0.0498,1.59e-05,0.0977,0.126,126.981,4,0WCbhE2evMrIwRM0DlMy9k,Mixtape (feat. Young Thug & Lil Yachty),1,0
0.771,0.647,5,-5.127,0.376,0.294,0.0,0.37,0.678,155.914,4,0jx8zY5JQsS4YEQcfkoc5C,Angels (feat. Saba),0,1
0.505,0.397,5,-9.349,0.324,0.716,0.0,0.0853,0.558,95.063,1,3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),1,0
0.705,0.453,3,-8.174,0.196,0.257,0.0,0.143,0.283,124.942,4,1Uq3IOIy1CUlHUgP6vWpum,Smoke Break (feat. Future),1,0
0.456,0.609,7,-6.439,0.377,0.617,0.0,0.0724,0.41,86.368,4,2AgnbuzvnfPvq1sAYNB4pj,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",0,1
0.381,0.462,8,-8.014,0.124,0.891,0.0,0.199,0.542,80.08,4,5IdQEHgtmj9th3OkfQKhf8,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",1,0
0.748,0.733,11,-4.421,0.072,0.0062,0.0,0.329,0.291,93.019,4,3ESSGgWzRf1xvP7G5hHMhB,Again,0,1
0.647,0.673,5,-5.992,0.176,0.172,0.0,0.223,0.527,179.971,4,6BOtDFg6GJm0rPUDuNmx57,Wake Up,1,0
0.532,0.604,7,-7.273,0.348,0.371,0.0,0.114,0.538,95.307,5,0qof4XKrb3VLXVXnkvsTmg,Lay Up,0,1
